"general","specific","api_name_fk","expert"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.answer","Logic"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.answerVoid","Logic"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.answersWithDelay","Logic"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.delegatesTo","Logic"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.returnsArgAt","Logic"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.returnsFirstArg","Logic"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.returnsLastArg","Logic"
"AdditionalAnswers","AdditionalAnswers","org.mockito.AdditionalAnswers.returnsSecondArg","Logic"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.*","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.and","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.aryEq","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.cmpEq","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.eq","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.find","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.geq","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.gt","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.leq","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.lt","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.not","Test"
"AdditionalMatchers","AdditionalMatchers","org.mockito.AdditionalMatchers.or","Test"
"Answers","Answers","org.mockito.Answers.CALLS_REAL_METHODS","Logic"
"Answers","Answers","org.mockito.Answers.RETURNS_DEFAULTS","Logic"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.*","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.any","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.any;""","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.anyCollection","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.anyFloat;""","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.anyInt","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.anyInt;""","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.anyLong","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.anyLong;""","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.anyString","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.argThat","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.contains","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.eq","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.isA","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.isNotNull","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.isNull","Test"
"ArgumentMatchers","ArgumentMatchers","org.mockito.ArgumentMatchers.nullable","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.*","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.any","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.anyInt","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.anyString","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.eq","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.given","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.mock","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.times","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.verify","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.willAnswer","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.willReturn","Test"
"BDDMockito","BDDMockito","org.mockito.BDDMockito.willThrow","Test"
"ExceededMemoryLimitException","ExceededMemoryLimitException","com.facebook.presto.ExceededMemoryLimitException.exceededGlobalTotalLimit","Big Data"
"ExceededMemoryLimitException","ExceededMemoryLimitException","com.facebook.presto.ExceededMemoryLimitException.exceededGlobalUserLimit","Big Data"
"ExceededMemoryLimitException","ExceededMemoryLimitException","com.facebook.presto.ExceededMemoryLimitException.exceededLocalBroadcastMemoryLimit","Big Data"
"ExceededMemoryLimitException","ExceededMemoryLimitException","com.facebook.presto.ExceededMemoryLimitException.exceededLocalRevocableMemoryLimit","Big Data"
"ExceededMemoryLimitException","ExceededMemoryLimitException","com.facebook.presto.ExceededMemoryLimitException.exceededLocalTotalMemoryLimit","Big Data"
"ExceededMemoryLimitException","ExceededMemoryLimitException","com.facebook.presto.ExceededMemoryLimitException.exceededLocalUserMemoryLimit","Big Data"
"ExceededSpillLimitException","ExceededSpillLimitException","com.facebook.presto.ExceededSpillLimitException.exceededLocalLimit","Big Data"
"ExceededSpillLimitException","ExceededSpillLimitException","com.facebook.presto.ExceededSpillLimitException.exceededPerQueryLocalLimit","Big Data"
"JSci","maths","JSci.maths.statistics.ProbabilityDistribution","Util"
"Matchers","Matchers","org.mockito.Matchers.*","Test"
"Matchers","Matchers","org.mockito.Matchers.any","Test"
"Matchers","Matchers","org.mockito.Matchers.anyBoolean","Test"
"Matchers","Matchers","org.mockito.Matchers.anyInt","Test"
"Matchers","Matchers","org.mockito.Matchers.anyObject","Test"
"Matchers","Matchers","org.mockito.Matchers.anyString","Test"
"Matchers","Matchers","org.mockito.Matchers.argThat","Test"
"Matchers","Matchers","org.mockito.Matchers.eq","Test"
"Matchers","Matchers","org.mockito.Matchers.refEq","Test"
"Matchers","Matchers","org.mockito.Matchers.startsWith","Test"
"Mockito","Mockito","org.mockito.Mockito.*","App"
"Mockito","Mockito","org.mockito.Mockito.CALLS_REAL_METHODS","App"
"Mockito","Mockito","org.mockito.Mockito.RETURNS_DEEP_STUBS","App"
"Mockito","Mockito","org.mockito.Mockito.RETURNS_DEFAULTS","App"
"Mockito","Mockito","org.mockito.Mockito.RETURNS_MOCKS","App"
"Mockito","Mockito","org.mockito.Mockito.RETURNS_SMART_NULLS","App"
"Mockito","Mockito","org.mockito.Mockito.after","App"
"Mockito","Mockito","org.mockito.Mockito.any","App"
"Mockito","Mockito","org.mockito.Mockito.any;""","App"
"Mockito","Mockito","org.mockito.Mockito.anyBoolean","App"
"Mockito","Mockito","org.mockito.Mockito.anyByte","App"
"Mockito","Mockito","org.mockito.Mockito.anyChar","App"
"Mockito","Mockito","org.mockito.Mockito.anyDouble","App"
"Mockito","Mockito","org.mockito.Mockito.anyFloat","App"
"Mockito","Mockito","org.mockito.Mockito.anyInt","App"
"Mockito","Mockito","org.mockito.Mockito.anyInt;""","App"
"Mockito","Mockito","org.mockito.Mockito.anyLong","App"
"Mockito","Mockito","org.mockito.Mockito.anyObject","App"
"Mockito","Mockito","org.mockito.Mockito.anyShort","App"
"Mockito","Mockito","org.mockito.Mockito.anyString","App"
"Mockito","Mockito","org.mockito.Mockito.anyVararg","App"
"Mockito","Mockito","org.mockito.Mockito.atLeast","App"
"Mockito","Mockito","org.mockito.Mockito.atLeastOnce","App"
"Mockito","Mockito","org.mockito.Mockito.atMost","App"
"Mockito","Mockito","org.mockito.Mockito.atMostOnce","App"
"Mockito","Mockito","org.mockito.Mockito.contains","App"
"Mockito","Mockito","org.mockito.Mockito.description","App"
"Mockito","Mockito","org.mockito.Mockito.doNothing","App"
"Mockito","Mockito","org.mockito.Mockito.doReturn","App"
"Mockito","Mockito","org.mockito.Mockito.doThrow","App"
"Mockito","Mockito","org.mockito.Mockito.endsWith","App"
"Mockito","Mockito","org.mockito.Mockito.eq","App"
"Mockito","Mockito","org.mockito.Mockito.framework","App"
"Mockito","Mockito","org.mockito.Mockito.inOrder","App"
"Mockito","Mockito","org.mockito.Mockito.isA","App"
"Mockito","Mockito","org.mockito.Mockito.isNotNull","App"
"Mockito","Mockito","org.mockito.Mockito.isNull","App"
"Mockito","Mockito","org.mockito.Mockito.lenient","App"
"Mockito","Mockito","org.mockito.Mockito.matches","App"
"Mockito","Mockito","org.mockito.Mockito.mock","App"
"Mockito","Mockito","org.mockito.Mockito.mock;""","App"
"Mockito","Mockito","org.mockito.Mockito.mockingDetails","App"
"Mockito","Mockito","org.mockito.Mockito.never","App"
"Mockito","Mockito","org.mockito.Mockito.notNull","App"
"Mockito","Mockito","org.mockito.Mockito.only","App"
"Mockito","Mockito","org.mockito.Mockito.same","App"
"Mockito","Mockito","org.mockito.Mockito.spy","App"
"Mockito","Mockito","org.mockito.Mockito.startsWith","App"
"Mockito","Mockito","org.mockito.Mockito.timeout","App"
"Mockito","Mockito","org.mockito.Mockito.times","App"
"Mockito","Mockito","org.mockito.Mockito.validateMockitoUsage","App"
"Mockito","Mockito","org.mockito.Mockito.verify","App"
"Mockito","Mockito","org.mockito.Mockito.verifyNoInteractions","App"
"Mockito","Mockito","org.mockito.Mockito.verifyNoMoreInteractions","App"
"Mockito","Mockito","org.mockito.Mockito.verifyZeroInteractions","App"
"Mockito","Mockito","org.mockito.Mockito.when","App"
"Mockito","Mockito","org.mockito.Mockito.when;""","App"
"Mockito","Mockito","org.mockito.Mockito.withSettings","App"
"MockitoAnnotations","MockitoAnnotations","org.mockito.MockitoAnnotations.openMocks","Test"
"PrestoMediaTypes","PrestoMediaTypes","com.facebook.presto.PrestoMediaTypes.APPLICATION_JACKSON_SMILE","Big Data"
"PrestoMediaTypes","PrestoMediaTypes","com.facebook.presto.PrestoMediaTypes.PRESTO_PAGES","Big Data"
"PrestoMediaTypes","PrestoMediaTypes","com.facebook.presto.PrestoMediaTypes.PRESTO_PAGES_TYPE","Big Data"
"RowPageBuilder","RowPageBuilder","com.facebook.presto.RowPageBuilder.rowPageBuilder","Big Data"
"RowPagesBuilder","RowPagesBuilder","com.facebook.presto.RowPagesBuilder.rowPagesBuilder","Big Data"
"SequencePageBuilder","SequencePageBuilder","com.facebook.presto.SequencePageBuilder.createSequencePage","Big Data"
"SequencePageBuilder","SequencePageBuilder","com.facebook.presto.SequencePageBuilder.createSequencePageWithDictionaryBlocks","Big Data"
"Session","Session","com.facebook.presto.Session.ResourceEstimateBuilder","Big Data"
"Session","Session","com.facebook.presto.Session.SessionBuilder","Big Data"
"Session","Session","com.facebook.presto.Session.builder","Big Data"
"SessionTestUtils","SessionTestUtils","com.facebook.presto.SessionTestUtils.TEST_SESSION","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.AGGREGATION_PARTITIONING_MERGING_STRATEGY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.COLOCATED_JOIN","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.CONCURRENT_LIFESPANS_PER_NODE","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.DICTIONARY_AGGREGATION","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.DISTRIBUTED_SORT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.ENABLE_DYNAMIC_FILTERING","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.ENABLE_INTERMEDIATE_AGGREGATIONS","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.ENABLE_STATS_COLLECTION_FOR_TEMPORARY_TABLE","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.ENFORCE_FIXED_DISTRIBUTION_FOR_OUTPUT_OPERATOR","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.EXCHANGE_MATERIALIZATION_STRATEGY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.EXPERIMENTAL_FUNCTIONS_ENABLED","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.FORCE_SINGLE_NODE_OUTPUT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.FRAGMENT_RESULT_CACHING_ENABLED","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.GROUPED_EXECUTION","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.HASH_PARTITION_COUNT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.IGNORE_STATS_CALCULATOR_FAILURES","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.JOIN_DISTRIBUTION_TYPE","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.JOIN_MAX_BROADCAST_TABLE_SIZE","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.JOIN_REORDERING_STRATEGY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.LEGACY_ROW_FIELD_ORDINAL_ACCESS","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.LEGACY_UNNEST","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.LOG_FORMATTED_QUERY_ENABLED","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.MAX_STAGE_RETRIES","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.MAX_UNACKNOWLEDGED_SPLITS_PER_TASK","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.OPTIMIZE_HASH_GENERATION","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.OPTIMIZE_JOINS_WITH_EMPTY_SOURCES","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.OPTIMIZE_METADATA_QUERIES","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.OPTIMIZE_NULLS_IN_JOINS","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.OPTIMIZE_TOP_N_ROW_NUMBER","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PARTIAL_MERGE_PUSHDOWN_STRATEGY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PARTITIONING_PRECISION_STRATEGY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PARTITIONING_PROVIDER_CATALOG","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PREFER_PARTIAL_AGGREGATION","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PRINT_STATS_FOR_NON_JOIN_QUERY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PUSHDOWN_DEREFERENCE_ENABLED","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PUSHDOWN_SUBFIELDS_ENABLED","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.PUSH_PARTIAL_AGGREGATION_THROUGH_JOIN","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_MAX_BROADCAST_MEMORY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_MAX_EXECUTION_TIME","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_MAX_MEMORY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_MAX_MEMORY_PER_NODE","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_MAX_RUN_TIME","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_MAX_TOTAL_MEMORY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_MAX_TOTAL_MEMORY_PER_NODE","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.QUERY_PRIORITY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.RECOVERABLE_GROUPED_EXECUTION","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.REDISTRIBUTE_WRITES","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.REORDER_JOINS","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.RESOURCE_OVERCOMMIT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.SCALE_WRITERS","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.SPATIAL_PARTITIONING_TABLE_NAME","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.TASK_CONCURRENCY","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.TASK_PARTITIONED_WRITER_COUNT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.TASK_WRITER_COUNT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.USE_MARK_DISTINCT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.USE_STREAMING_EXCHANGE_FOR_MARK_DISTINCT","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getAggregationOperatorUnspillMemoryLimit","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getAggregationPartitioningMergingStrategy","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getConcurrentLifespansPerNode","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getDynamicFilteringMaxPerDriverRowCount","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getDynamicFilteringMaxPerDriverSize","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getExchangeMaterializationStrategy","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getFilterAndProjectMinOutputPageRowCount","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getFilterAndProjectMinOutputPageSize","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getHashPartitionCount","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getIndexLoaderTimeout","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getInitialSplitsPerNode","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getJoinDistributionType","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getJoinMaxBroadcastTableSize","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getJoinReorderingStrategy","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxConcurrentMaterializations","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxDriversPerTask","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxFailedTaskPercentage","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxGroupingSets","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxReorderedJoins","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxStageRetries","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxTasksPerStage","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getMaxUnacknowledgedSplitsPerTask","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getPartialMergePushdownStrategy","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getPartialResultsCompletionRatioThreshold","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getPartialResultsMaxExecutionTimeMultiplier","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getPartitioningProviderCatalog","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxBroadcastMemory","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxCpuTime","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxExecutionTime","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxMemory","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxMemoryPerNode","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxOutputSize","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxRunTime","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxScanRawInputBytes","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxStageCount","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxTotalMemory","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryMaxTotalMemoryPerNode","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryPriority","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryRetryLimit","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getQueryRetryMaxExecutionTime","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getSpatialPartitioningTableName","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getSplitConcurrencyAdjustmentInterval","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getTargetResultSize","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getTaskConcurrency","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getTaskPartitionedWriterCount","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getTaskWriterCount","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getTempStorageSpillerBufferSize","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getWarningHandlingLevel","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getWriterMinSize","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isAllowWindowOrderByLiterals","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isCheckAccessControlOnUtilizedColumnsOnly","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isColocatedJoinEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isDefaultFilterFactorEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isDictionaryAggregationEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isDistributedIndexJoinEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isDistributedSortEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isEmptyJoinOptimization","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isEnableDynamicFiltering","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isEnableIntermediateAggregations","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isEnableStatsCalculator","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isEnforceFixedDistributionForOutputOperator","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isExactPartitioningPreferred","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isExchangeChecksumEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isExchangeCompressionEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isExperimentalFunctionsEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isFastInequalityJoin","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isForceSingleNodeOutput","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isGroupedExecutionEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isIgnoreStatsCalculatorFailures","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isInlineSqlFunctions","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isJoinSpillingEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isLegacyMapSubscript","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isLegacyRowFieldOrdinalAccessEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isLegacyTimestamp","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isLegacyTypeCoercionWarningEnabled","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isLegacyUnnest","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isListBuiltInFunctionsOnly","Big Data"
"SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isLogFormattedQueryEnabled","Big Data"
